tconst,titleType,originalTitle,title,startYear,runtimeMinutes,averageRating,numVotes,Main_genre,Sub_genre_1,Sub_genre_2,Directors,birthYear,deathYear,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5
tt1086064,movie,Bill & Ted Face the Music,Bill & Ted Face the Music,2020,91,6.1,31835.0,Music,Comedy,Adventure,Dean Parisot,0.0,0.0,Al Vicente,Gabriel Derrick,Dennis Liddiard,Melanie Jones,Donna Spahn
tt1086772,movie,Blended,Famille recomposée,2014,117,6.5,121584.0,Romance,Comedy,,Frank Coraci,1966.0,0.0,Michael Buscemi,Katheryn Cain,Mike Karz,Rob Moran,Michael Buscemi
tt1091191,movie,Lone Survivor,Du sang et des larmes,2013,121,7.5,269294.0,Drama,Biography,Action,Peter Berg,1964.0,0.0,Beau Borders,Tobias A. Schliessler,Howard Berger,J.J. Dashnaw,Tom Duffield
tt1091722,movie,Adventureland,Adventureland - Job d'été à éviter,2009,107,6.8,153182.0,Romance,Drama,Comedy,Greg Mottola,1964.0,0.0,Ferdi Bolland,Shannon Burkett,Anne Carey,David Coverdale,Jen Cox
tt10919380,movie,Freaky,Freaky,2020,102,6.3,29157.0,Thriller,Horror,Comedy,Christopher Landon,1975.0,0.0,Matthew Nicolay,Don Stallings,Alonzo Ward,Matthew Nicolay,Don Stallings
tt1092633,movie,"The Goods: Live Hard, Sell Hard","The Goods: Live Hard, Sell Hard",2009,89,5.8,20854.0,Comedy,,,Neal Brennan,0.0,0.0,Gwen Stewart,Elisabeth Stone,Gwen Stewart,Elisabeth Stone,Daniel Tashian
tt1093824,movie,Encounters at the End of the World,Rencontres au bout du monde,2007,99,7.7,17354.0,Documentary,,,Werner Herzog,1942.0,0.0,Stefan Dragostinov,Stefan Dragostinov,Jane Gray,Bartholomew Burcham,Damon Smith
tt1093908,movie,Confessions of a Shopaholic,Confessions d'une accro du shopping,2009,104,5.9,75141.0,Romance,Comedy,,P.J. Hogan,1962.0,0.0,Jason Benjamin,Nick Cornish,Tracey Jackson,Claire Lautier,Jonathan Tisch
tt1095174,movie,New in Town,New in Town,2009,97,5.6,21991.0,Romance,Comedy,,Jonas Elmer,1966.0,0.0,Suzanne Coy,Nancy Jane Drake,Donavon Frankenreiter,Jimena Hoyos,Mike O'Brien
tt1095217,movie,The Bad Lieutenant: Port of Call - New Orleans,Bad Lieutenant - Escale à la Nouvelle-Orléans,2009,122,6.6,74590.0,Drama,Crime,,Werner Herzog,1942.0,0.0,Beau Holden,Erik Söllner,Beau Holden,Erik Söllner,Matt Borel
tt1099212,movie,Twilight,Twilight: Chapitre 1 - Fascination,2008,122,5.2,431017.0,Romance,Fantasy,Drama,Catherine Hardwicke,1955.0,0.0,Dave Amberik,Steve Berens,Billy Burke,Mitchell Dalton,Brad Davis
tt1100089,movie,Foxcatcher,Foxcatcher,2014,134,7.0,135583.0,History,Drama,Biography,Bennett Miller,1966.0,0.0,Anthony Michael Hall,Gabrielle Burton,Bill Corso,Kristin Gore,Anthony Michael Hall
tt11024272,movie,The Babysitter: Killer Queen,The Babysitter: Killer Queen,2020,101,5.8,28496.0,Horror,Comedy,,McG,1968.0,0.0,Emma Danoff,Rachel Dickson,Troy Larkin,Desmond Miller,Emma Danoff
tt1103153,movie,Killers,Kiss & Kill,2010,100,5.5,88188.0,Romance,Comedy,Action,Robert Luketic,1973.0,0.0,Françoise Bouillon-Pommerolle,Rick J. Brown,Alexandre Cauderlier,Marty Keener Cherrix,Jeff Chumas
tt1103275,movie,Two Lovers,Two Lovers,2008,110,7.0,38232.0,Romance,Drama,,James Gray,1969.0,0.0,Pietro Mascagni,Ric Menello,James Thorne,Pietro Mascagni,Ric Menello
tt1104001,movie,Tron,TRON : L'Héritage,2010,125,6.8,315910.0,Sci-Fi,Adventure,Action,Joseph Kosinski,1974.0,0.0,Karl Denham,Eric Barba,Nick Barr,Chris Bedyk,Michael Bendner
tt11057644,movie,The Christmas Chronicles: Part Two,Les chroniques de Noël: deuxième partie,2020,112,6.0,23699.0,Family,Comedy,Adventure,Chris Columbus,1958.0,0.0,Jessica Dawn Keeling,Celeste St. Peter,Sophie Lewis,Noah Sullivan,Cameron Tyler
tt1107860,movie,The Maiden Heist,Un plan d'enfer,2009,90,6.1,15800.0,Crime,Comedy,,Peter Hewitt,1962.0,0.0,David J. Curtis,Douglass Bowen Flynn,Peter Darrigo,Marcus Ringrose,Rachel Okerman
tt1109624,movie,Paddington,Paddington,2014,95,7.2,100419.0,Comedy,Animation,Adventure,Paul King,0.0,0.0,Hugh Bonneville,Mike Bulley,Jane Burstow,Choi Ho Man,Marion Weise
tt1111422,movie,The Taking of Pelham 123,L'attaque du métro 123,2009,106,6.4,187845.0,Thriller,Crime,Action,Tony Scott,1944.0,2012.0,Jason Cerbone,Chris DeTitta,Billy Devlin,Jule Ann Jappe,Ty Jones
tt1112782,movie,Thick as Thieves,The Code,2009,104,6.0,33645.0,Thriller,Crime,Action,Mimi Leder,1952.0,0.0,C. Cory M. McCrum-Abdo,Bobby Alberga,Henry Bronchtein,Antony Byrne,David Chambers
tt1114740,movie,Paul Blart: Mall Cop,"Paul Blart, super vigile",2009,91,5.2,104391.0,Crime,Comedy,Action,Steve Carr,0.0,0.0,Steve Carr,Billy Concha,Jason Ellis,Adam Ferrara,Robert Harvey
tt11161474,movie,Pieces of a Woman,Pieces of a Woman,2020,126,7.1,35490.0,Drama,,,Kornél Mundruczó,1975.0,0.0,Alain Dahan,Nancy Ferlatte,Cecilie Greve,Kornél Mundruczó,Rea Nolan
tt1116184,movie,Jackass 3D,Jackass 3D,2010,95,7.0,57231.0,Documentary,Comedy,Action,Jeff Tremaine,0.0,0.0,Dave England,David A. Kipper,Ruth Roberts,Dave England,David A. Kipper
tt1117385,movie,Felon,Félon,2008,104,7.4,75291.0,Thriller,Crime,,Ric Roman Waugh,1968.0,0.0,David Peters,Gustav Alsina,Gokor Chivichyan,Marisol Nichols,Greg Serano
tt1119646,movie,The Hangover,Very Bad Trip,2009,100,7.7,723867.0,Comedy,,,Todd Phillips,1970.0,0.0,Rachael Harris,Scott Burnette,Andrew Max Cahn,Bryan Callen,William Fay
tt1120985,movie,Blue Valentine,Blue Valentine,2010,112,7.4,186548.0,Romance,Drama,,Derek Cianfrance,1974.0,0.0,Carrie Fix,George Holtzer,Jack Lechner,Patrick Mahoney,Michelle Nagy
tt1121096,movie,Seventh Son,Le septième fils,2014,102,5.5,72695.0,Fantasy,Adventure,Action,Sergei Bodrov,1948.0,0.0,Amie Gibbins,Charles Leavitt,Natalie Michalchyshyn,Gernot Wolfgang,Amie Gibbins
tt1121794,movie,Stranger: Mukô hadan,Sword of the Stranger,2007,103,7.8,15243.0,Animation,Adventure,Action,Masahiro Andô,1967.0,0.0,Tomoya Nagase,Fumihiko Takayama,Tomoya Nagase,Fumihiko Takayama,Megumi Endô
tt1121931,movie,Crank: High Voltage,Hyper Tension 2,2009,96,6.2,141870.0,Thriller,Crime,Action,,,,Bai Ling,Mark Neveldine,Ted Garcia,Jack Grisham,T.S. Hale
tt1124035,movie,The Ides of March,Les marches du pouvoir,2011,101,7.1,216797.0,Thriller,Drama,,George Clooney,1961.0,0.0,Maxi Anderson,Billy Baxter,Matt Dennis,Grant Heslov,Heather Elisa Hill
tt1124037,movie,Free State of Jones,Free State of Jones,2016,139,6.9,53614.0,Drama,Biography,Action,Gary Ross,1956.0,0.0,Thomas E. Bentley,Sean Bridgers,Doug Dovichi,Brian Lee Franklin,Ann Hamilton
tt1124039,movie,Echelon Conspiracy,Conspiracy,2009,105,5.8,18825.0,Mystery,Crime,Action,Greg Marcks,1976.0,0.0,Sasha Rendulic,Jonathan Tzachor,Udi Yerushalmy,Greg Marcks,Dancho Koleff
tt1125849,movie,The Wrestler,The Wrestler,2008,109,7.9,291346.0,Sport,Drama,,Darren Aronofsky,1969.0,0.0,Mickey Rourke,Marisa Tomei,Maryse Alberti,Gregg Bello,E.J. Carroll
tt1126590,movie,Big Eyes,Big Eyes,2014,106,7.0,87005.0,Drama,Crime,Biography,Tim Burton,1958.0,0.0,Deni DeLory,Heidi Erl,Derek Frey,Grady Harrell,Britt Irvin
tt1126591,movie,Burlesque,Burlesque,2010,119,6.4,79710.0,Musical,Music,Drama,Steve Antin,1958.0,0.0,Diane Warren,Simone Almekias-Siegl,Steve Antin,Buck Damon,Jay Luchs
tt1126618,movie,Morning Glory,Morning Glory,2010,107,6.5,75213.0,Romance,Drama,Comedy,Roger Michell,1956.0,0.0,Jason Kravits,Pepper Binkley,Robert Caminiti,David Fonteno,Linda Harvey
tt1127180,movie,Drag Me to Hell,Jusqu'en enfer,2009,99,6.5,189437.0,Horror,,,Sam Raimi,1959.0,0.0,Tom Carey,Daniel Casey,Louis Cicero,Ali Dean,Chris M. Jacobson
tt1127715,movie,Sin nombre,Sin nombre,2009,96,7.6,31464.0,Drama,Crime,Adventure,Cary Joji Fukunaga,1977.0,0.0,Gerardo Barrera,José López Alavés,Mary Paz Mata,Craig McKay,Gareth Molan
tt1127896,movie,Taking Woodstock,Hôtel Woodstock,2009,120,6.7,28369.0,Drama,Comedy,Biography,Ang Lee,1954.0,0.0,Henry Goodman,Tim Hardin,Bette Henritze,David Krakauer,Nansi Nevins
tt1129442,movie,Transporter 3,Le transporteur 3,2008,104,6.1,158830.0,Thriller,Crime,Action,Olivier Megaton,1965.0,0.0,Patrick Durand,James Hu,Patrick Le Goc,Florent Maillot,Olivier Marlangeon
tt1130080,movie,The Informant!,The Informant!,2009,108,6.4,63222.0,Crime,Comedy,Biography,Steven Soderbergh,1963.0,0.0,Martin Grimes,Jamie Litwak,John Moses,Marcus Ricaud,Steve Seagren
tt1130884,movie,Shutter Island,Shutter Island,2010,138,8.2,1151627.0,Thriller,Mystery,,Martin Scorsese,1942.0,0.0,Max Biscoe,Gustav Mahler,Michael Byron,John Cowell,Matthew Cowles
tt1130988,movie,JCVD,JCVD,2008,97,7.1,37667.0,Crime,Comedy,Action,Mabrouk El Mechri,1976.0,0.0,Jean-Claude Van Damme,Liliane Becker,Karim Belkhadra,François Beukelaers,Valérie Bodson
tt1131724,movie,2:22,2:22,2017,98,5.8,20539.0,Sci-Fi,Mystery,Drama,Paul Currie,0.0,0.0,Paul Currie,Matt Enfield,Geoff Full,Paul Micallef,Waris Supanpong
tt1131729,movie,The Boat That Rocked,Good Morning England,2009,135,7.4,107934.0,Music,Drama,Comedy,Richard Curtis,1956.0,0.0,Jimi Hendrix,Paul Bateman,Bob Cann,Richard Curtis,Lucy Fleming
tt1131734,movie,Jennifer's Body,Jennifer's Body,2009,102,5.2,117905.0,Horror,Comedy,,Karyn Kusama,1968.0,0.0,Josh Abraham,Ellen Anderson,Dave Askey,Yves Bernadet,Rick Bold
tt1132620,movie,Män som hatar kvinnor,Millénium,2009,152,7.8,210156.0,Mystery,Drama,Crime,Niels Arden Oplev,1961.0,0.0,Willie Andréason,Simon Bang,Travis Dutch,Ewa Fröling,Annika Hallin
tt1132626,movie,Saw V,Saw V,2008,92,5.8,116329.0,Mystery,Horror,Crime,David Hackl,0.0,0.0,Daniel J. Heffner,Greg Bryk,Brent McGillivray,Greg McGrath,Michael A. Miranda
tt1133985,movie,Green Lantern,Green Lantern,2011,114,5.5,269276.0,Sci-Fi,Adventure,Action,Martin Campbell,1943.0,0.0,Jeffery J. Tufano,Molly Mikula,Elaine C. Andrianos,Steven Adams,Michael Alkan
tt1135084,movie,Takers,Takers,2010,107,6.2,58687.0,Thriller,Crime,Action,John Luessenhop,0.0,0.0,Glenn S. Gainor,Peter Allen,Mick Davies,Luis García,Herman Hudson Jr.
tt1135092,movie,The Limits of Control,The Limits of Control,2009,116,6.3,19621.0,Mystery,Drama,Crime,Jim Jarmusch,1953.0,0.0,Isaach De Bankolé,Talegón de Córdoba,Alex Descas,Ralph Lopez,Rudy Mercado
tt1135487,movie,Duplicity,Duplicity,2009,125,6.1,48304.0,Romance,Crime,Comedy,Tony Gilroy,1956.0,0.0,David E. Baron,Chris Bingham,Fabrizio Brienza,Kevin Brink,Ralph G. Crowley
tt1135503,movie,Julie & Julia,Julie & Julia,2009,123,7.0,109777.0,Romance,Drama,Biography,Nora Ephron,1941.0,2012.0,Jeff Brooks,Joan Juliet Buck,Hélène Dubreuil,Charlotte Fleck,J.J. Sacha
tt1135985,movie,Sex Drive,Sex Drive,2008,109,6.5,84396.0,Romance,Comedy,,Sean Anders,0.0,0.0,Don Argott,Javier Armesto,Bobby Brown,Ken Clement,Kevin Cronin
tt1136608,movie,District 9,District 9,2009,112,7.9,642670.0,Thriller,Sci-Fi,Action,Neill Blomkamp,1979.0,0.0,Terry Bates,Tim Belsher,Daniel Bennett,Jed Brophy,Charlotte Buys
tt1137450,movie,Death Wish,Death Wish,2018,107,6.4,65091.0,Drama,Crime,Action,Eli Roth,1972.0,0.0,Guy Aumond,Smokey Huff,Irene Litinsky,Perry Morris,Robert Ozores
tt11388406,movie,Horse Girl,Horse Girl,2020,103,5.9,15135.0,Thriller,Mystery,Drama,Jeff Baena,1977.0,0.0,Matt Easton,Matt Easton,Ryan Brown,Ashley Gravley,Stephen Bender
tt1139328,movie,The Ghost Writer,The Ghost Writer,2010,128,7.2,157404.0,Mystery,Drama,Crime,Roman Polanski,1933.0,0.0,Roman Polanski,Mo Asumang,Yohann Bernard,Robert Bullard,Daniel Champagnon
tt1139797,movie,Låt den rätte komma in,Morse,2008,114,7.9,206923.0,Fantasy,Drama,Crime,Tomas Alfredson,1965.0,0.0,Mats Bergström,Mikael Brodin,Mia Eriksson-Degerlund,Joakim George,Josef Norén
tt1142977,movie,Frankenweenie,Frankenweenie,2012,87,6.9,99433.0,Family,Comedy,Animation,Tim Burton,1958.0,0.0,Catherine O'Hara,Katherine Archer,Wilfred Burns,Kim Keukeleire,Matthew Kitcat
tt1142988,movie,The Ugly Truth,L'abominable vérité,2009,96,6.4,206620.0,Romance,Comedy,,Robert Luketic,1973.0,0.0,Travis Bauer,David Lowe,Karen McCullah,Sarah McAnally,Lenny Schmidt
tt1144884,movie,The Final Destination,Destination finale 4,2009,82,5.2,98109.0,Thriller,Horror,Action,David R. Ellis,1952.0,2013.0,Curtis Akin,Jill Cypert,Monique Detraz,David R. Ellis,Frank Falvey
tt11456054,movie,Run Hide Fight,Run Hide Fight,2020,109,6.4,15044.0,Thriller,Action,,Kyle Rankin,0.0,0.0,Eve Butterly,David Guglielmo,Eve Butterly,David Guglielmo,Dale R. Simonton
tt11464826,movie,The Social Dilemma,Derrière nos écrans de fumée,2020,94,7.6,68924.0,Drama,Documentary,,Jeff Orlowski,1984.0,0.0,Andrew Eckmann,Luke Seerveld,Andrew Eckmann,Luke Seerveld,Conchita Perales
tt1148204,movie,Orphan,Esther,2009,123,7.0,194032.0,Thriller,Mystery,Horror,Jaume Collet-Serra,1974.0,0.0,Mark Beauchamp,Ann Berrie,Brenda Campbell,Jeff Cutter,Peter Dwyer
tt1149361,movie,Micmacs à tire-larigot,Micmacs à tire-larigot,2009,105,7.2,29167.0,Crime,Comedy,Action,Jean-Pierre Jeunet,1953.0,0.0,Aline Bonetto,Frédéric Brillion,Urbain Cancelier,Sophie Chiabaut,Dany Boon
tt1149362,movie,Das weiße Band - Eine deutsche Kindergeschichte,Le ruban blanc,2009,144,7.8,69437.0,Mystery,History,Drama,Michael Haneke,1942.0,0.0,Christoph Kanter,Moidele Bickel,Josef Bierbichler,Katharina Biró,Vincent Guillon
tt1151359,movie,Leaves of Grass,Escrocs en herbe,2009,105,6.4,26539.0,Drama,Crime,Comedy,Tim Blake Nelson,1964.0,0.0,Lisa Benavides-Nelson,Amelia Campbell,Kenny Dezendorf,Kristina Dubin,Robin McGee
tt1151922,movie,Miss March,Miss mars,2009,90,5.0,20768.0,Romance,Comedy,,,,,Max Ehrlich,Jane Katherine-Watson,Todd Langner,Max Ehrlich,Jane Katherine-Watson
tt1152758,movie,Dear Zachary: A Letter to a Son About His Father,Dear Zachary: A Letter to a Son About His Father,2008,95,8.5,33862.0,Documentary,Crime,Biography,Kurt Kuenne,1973.0,0.0,Melanie Dimmick,Melanie Dimmick,Pat Bagby,Michael Rubin,Scott Hooker
tt1152836,movie,Public Enemies,Public Enemies,2009,140,7.0,284790.0,Drama,Crime,Biography,Michael Mann,1943.0,0.0,Diana Krall,Ronan Bennett,Michael B. Bunch,Kurt Naebig,Branka Katic
tt1152850,movie,Wendy and Lucy,Wendy et Lucy,2008,80,7.1,16704.0,Drama,,,Kelly Reichardt,0.0,0.0,Smokey Hormel,Smokey Hormel,Carlos Cuellar,Kelly Reichardt,Deneb Catalan
tt1155056,movie,"I Love You, Man","I Love You, Man",2009,105,7.0,195325.0,Romance,Comedy,,John Hamburg,1970.0,0.0,Matthew Kasten,Eric Kelly,Michael Menzies,Kevin Moran,Ken Segal
tt1155076,movie,The Karate Kid,The Karate Kid,2010,140,6.2,164709.0,Family,Drama,Action,Harald Zwart,1965.0,0.0,Dustin Felder,Karl Jenkins,Er-Dong Liu,Christopher Murphey,Patrick Pinney
tt1155592,movie,Man on Wire,Le funambule,2008,94,7.7,53104.0,Documentary,Crime,Biography,James Marsh,1963.0,0.0,Jim Moore,Philippe Petit,Jim Moore,Philippe Petit,Magdalena Sole
tt1156398,movie,Zombieland,Bienvenue à Zombieland,2009,88,7.6,524929.0,Fantasy,Comedy,Adventure,Ruben Fleischer,1974.0,0.0,Paul Anka,Lars Ulrich,Maher Ahmad,Morris Aroesti,Kami Asgar
tt1160368,movie,12 Rounds,Shoot & Run,2009,108,5.6,27451.0,Thriller,Crime,Action,Renny Harlin,1959.0,0.0,David Frye,Jennifer Henderson,Matt McLellan,Danny Mortenson,Paige Pollack
tt1161864,movie,The Rite,Le rite,2011,114,6.0,91870.0,Mystery,Horror,Drama,Mikael Håfström,1960.0,0.0,Filippo Fassetta,Francesca Cingolani,Claire Connelly,László Imre,Giampiero Ingrassia
tt1164999,movie,Biutiful,Biutiful,2010,148,7.5,86901.0,Romance,Drama,,Alejandro G. Iñárritu,1963.0,0.0,David Calleja,Martina García,Alejandro G. Iñárritu,Sandra Hermida,Daniel Holguín
tt1167638,movie,L'immortel,L'immortel,2010,117,6.7,33078.0,Drama,Crime,Action,Richard Berry,1950.0,0.0,Martial Bezot,Carlo Brandt,Laurence Couturier,Giuseppe Di Stefano,Jean-Jérôme Esposito
tt1170358,movie,The Hobbit: The Desolation of Smaug,Le Hobbit: La Désolation de Smaug,2013,161,7.8,608073.0,Fantasy,Adventure,,Peter Jackson,1961.0,0.0,Craig Hall,Dan Hennah,Graham McTavish,Ben Mitchell,Conrad Pope
tt1172049,movie,Demolition,Demolition,2015,101,7.0,91313.0,Drama,Comedy,,Jean-Marc Vallée,1963.0,0.0,Madison Arnold,Joel Timothy Bible,Eddie Briggs,Linda Ekstrand,Andy Fraser
tt1172570,movie,Bronson,Bronson,2008,92,7.1,121968.0,Crime,Biography,Action,Nicolas Winding Refn,1970.0,0.0,Christian Conrad,Yvonne Eastmond,Mandy Kay,Dominik Schleier,Allan Niblo
tt1172571,movie,The Children,The Children,2008,84,6.0,17300.0,Thriller,Mystery,Horror,Tom Shankland,0.0,0.0,Suzie Davies,Patrick Stuart,Suzie Davies,Patrick Stuart,Andrew Cox
tt1172991,movie,The Company Men,The Company Men,2010,104,6.7,43933.0,Drama,,,John Wells,1956.0,0.0,Allyn Burrows,Kristin Harms,Cady Huffman,William Karp,Joshua David McLerran
tt1172994,movie,The House of the Devil,The House of the Devil,2009,95,6.4,41555.0,Mystery,Horror,,Ti West,1980.0,0.0,Malik B. Ali,Bill Dixon,Thomas Dolby,Roger Kass,Rick Morrison
tt1174732,movie,An Education,Une éducation,2009,100,7.3,129583.0,Drama,,,Lone Scherfig,1959.0,0.0,Bernard Butler,Finola Dwyer,Ralph Erwin,Richard Grant,Amanda Posey
tt1174954,movie,Biohazard Regeneration,Resident Evil: Degeneration,2008,97,6.5,29013.0,Horror,Animation,Action,Makoto Kamiya,0.0,0.0,Haruyo Kanesaku,Yutaka Maseba,Mary Claypool,Ryûji Miyajima,Michelle Ruff
tt1175491,movie,W.,"W., l'improbable président",2008,129,6.3,46496.0,Drama,Comedy,Biography,Oliver Stone,1946.0,0.0,Tennessee Ernie Ford,Gina Fortunato,June Hershey,Danny Hiele,John Buffalo Mailer
tt1175709,movie,All Good Things,Love & Secrets,2010,101,6.3,53465.0,Mystery,Drama,Crime,Andrew Jarecki,1963.0,0.0,Anthony Altieri,Bambi Brook,Howard Brooks,Paul Colangelo,John Donohue
tt1176740,movie,Away We Go,Away We Go,2009,98,7.0,52098.0,Drama,Comedy,Adventure,Sam Mendes,1965.0,0.0,Steve Buring,Charlie Carpenter,David Conelli,Hugh Cornwell,Vicki Dittemore
tt1178663,movie,Whatever Works,Whatever Works,2009,93,7.1,71636.0,Romance,Comedy,,Woody Allen,1935.0,0.0,Ed Begley Jr.,Suzy Benzinger,Larry David,Lyle Kanouse,Elizabeth Klenk
tt1178665,movie,A Walk in the Woods,Randonneurs amateurs,2015,104,6.4,25293.0,Comedy,Biography,Adventure,Ken Kwapis,1957.0,0.0,E. Dee Biddlecome,Ken Kwapis,Alex Van,E. Dee Biddlecome,Ken Kwapis
tt1179025,movie,Les aventures extraordinaires d'Adèle Blanc-Sec,Les aventures extraordinaires d'Adèle Blanc-Sec,2010,107,6.3,20044.0,Comedy,Adventure,Action,Luc Besson,1959.0,0.0,Armand Eloi,Philippe Girard,Mick Gondouin,Roland Marchisio,Cédric Maserati
tt1179031,movie,Cold in July,Cold in July: Juillet de sang,2014,109,6.8,34340.0,Thriller,Crime,,Jim Mickle,0.0,0.0,Brian DePersia,Jim Mickle,Brian DePersia,Jim Mickle,Amy Hutchings
tt1179034,movie,From Paris with Love,From Paris with Love,2010,92,6.5,112962.0,Thriller,Crime,Action,Pierre Morel,1964.0,0.0,Michel Abramowicz,Bing Yin,Eric Caro,Diane Duroc,Jérôme Krowicki
tt1179056,movie,A Nightmare on Elm Street,Freddy : Les Griffes de la nuit,2010,95,5.2,93770.0,Horror,Drama,Crime,Samuel Bayer,1962.0,0.0,William Forsche,Jim Gaudio,William Forsche,Jim Gaudio,Pierre Barouh
tt1179069,movie,6 Souls,Le silence des ombres,2010,112,6.1,32880.0,Thriller,Mystery,Horror,,,,Ben Bardin,Steve Drellich,Don Hedenburg,Todd Orr,Ilene Pickus
tt1179891,movie,My Bloody Valentine,Meurtres à la Saint-Valentin,2009,101,5.4,54178.0,Thriller,Mystery,Horror,Patrick Lussier,0.0,0.0,Kerr Smith,Tim Hartman,Annie Kitral,Stephen A. Miller,Bingo O'Malley
tt1179904,movie,Paranormal Activity,Paranormal Activity,2007,86,6.3,222210.0,Mystery,Horror,,Oren Peli,0.0,0.0,Ahmedwael,Mark Fredrichs,Ashley Palmer,Katie Featherston,Micah Sloat
tt1179933,movie,10 Cloverfield Lane,10 Cloverfield Lane,2016,103,7.2,294664.0,Horror,Drama,Action,Dan Trachtenberg,0.0,0.0,Jason Blumenfeld,Rick Broderman,Suzanne Cryer,John Gallagher Jr.,Jaimie Lee Jota-Finnerty
tt1181791,movie,Black Death,Peste noire,2010,102,6.4,44970.0,History,Drama,Action,Christopher Smith,1970.0,0.0,Axel Arft,Matthew Baker,Udo Happel,Gabriele Mattner,Paul Schmidt
tt1182345,movie,Moon,Moon - La face cachée,2009,97,7.9,338257.0,Sci-Fi,Mystery,Drama,Duncan Jones,1971.0,0.0,Jo Beckett,Kevin Brazier,Karen Dawson,Anthony Ferretti,Chris Hayes
tt1182350,movie,You Will Meet a Tall Dark Stranger,Vous allez rencontrer un bel et sombre inconnu,2010,98,6.3,44143.0,Romance,Drama,Comedy,Woody Allen,1935.0,0.0,Joanna David,Nicolai Ghiaurov,Pearce Quigley,Judith Daniel,Kelly Harrison
tt1183252,movie,Chocolate,Chocolate,2008,110,6.9,17356.0,Drama,Action,,Prachya Pinkaew,1962.0,0.0,Pongpat Wachirabunjong,Prachya Pinkaew,Taworn Tonapan,Hiro Sano,Rashane Limtrakul
tt1183276,movie,La horde,La Horde,2009,90,5.9,15141.0,Horror,Action,,,,,Dan Schwarz,Dan Schwarz,Juliette Farout,Clauss Gigli,Paul Ghafoorian
tt1183374,movie,Pet,Pet,2016,94,5.7,16027.0,Thriller,Horror,,Carles Torrens,1984.0,0.0,Sean Perrone,Timothy A. Burton,Lisa Russey,Carles Torrens,Salvador Torrens
tt1183665,movie,Cracks,Cracks,2009,104,6.7,19289.0,Thriller,Drama,,Jordan Scott,1977.0,0.0,Barbara Callaghan,Richard Phelan,Jordan Scott,Dermot Blythe,Barbara Callaghan
tt1183923,movie,Welcome to the Rileys,Welcome to the Rileys,2010,110,7.0,23581.0,Drama,,,Jake Scott,1965.0,0.0,Ken Hixon,Ken Hixon,Eden Orfanos,Chris Kuttruff,Giovanni Agnelli
tt1185416,movie,When in Rome,C'était à Rome,2010,91,5.6,60220.0,Romance,Comedy,,Mark Steven Johnson,1964.0,0.0,Adam Barber,David Diamond,Josh Duhamel,Chris Guzzi,Rosa Luciani
tt1185616,movie,Vals Im Bashir,Valse avec Bachir,2008,90,8.0,55487.0,Documentary,Biography,Animation,Ari Folman,1962.0,0.0,Keith Levene,Keith Levene,Dani Dotan,Serge Lalou,Yehezkel Lazarov
tt1185834,movie,Star Wars: The Clone Wars,Star Wars: The Clone Wars,2008,98,5.9,59464.0,Animation,Adventure,Action,Dave Filoni,1974.0,0.0,Ian Abercrombie,James Arnold Taylor,Catherine Winder,Ian Abercrombie,James Arnold Taylor
tt1186367,movie,Ninja Assassin,Ninja Assassin,2009,99,6.3,68801.0,Thriller,Action,,James McTeigue,0.0,0.0,Marcel Ahrens,Kai Rostásy,Jonathan Chan-Pensley,Nicolas de Pruyssenaere,Susanne Kasper
tt1186370,movie,Spread,Toy boy,2009,97,5.8,38682.0,Romance,Drama,Comedy,David Mackenzie,1966.0,0.0,Jason Goldberg,David Allen Grove,Scott Hatcher,Peter Morgan,Amy Motta
tt1186830,movie,Agora,Agora,2009,127,7.2,66567.0,Drama,Biography,Adventure,Alejandro Amenábar,1972.0,0.0,Stanley Apperley,Félix Bergés,Fernando Bovaira,Mario Camilleri,Alfred Caruana
tt1187043,movie,3 Idiots,3 Idiots,2009,170,8.4,350654.0,Drama,Comedy,,Rajkumar Hirani,1962.0,0.0,Arun Bali,Bishwadeep Chatterjee,Vir Chopra,Sharman Joshi,Madhavan
tt1188729,movie,Pandorum,Pandorum,2009,108,6.7,144586.0,Mystery,Horror,Action,Christian Alvart,1974.0,0.0,Michl Britsch,Tilman Büttner,Ales Dlabac,Michael J. Duthie,Ana Davila
tt1188982,movie,Jai Ho,Jai Ho,2014,135,5.1,17028.0,Drama,Action,,Sohail Khan,1969.0,0.0,Kunal Kapoor,Vikas Bhalla,Kunal Kapoor,Vikas Bhalla,Resham Tipnis
